"pointid","xcoord","ycoord"
10371,-1190604.1262,2657308.0014
10372,-1190604.1238,2657643.9953
10373,-1192060.6341,2653054.67979999
10374,-1191878.5738,2653032.7046
10375,-1190912.1198,2653276.00089999
10376,-1190688.1277,2653644.9533
10377,-1191803.8796,2652995.9947
10378,-1193096.1237,2653374.0025
10379,-1192665.7915,2652947.36769999
10380,-1194118.1195,2653807.9996
10381,-1193558.1226,2653864.00640001
10382,-1194440.1279,2653247.9965
10383,-1194405.1238,2653338.9991
10384,-1192606.1221,2652954.0012
10385,-1194594.1193,2652869.99859999
10386,-1191108.1261,2653205.9997
10387,-1190709.1269,2653702.99799999
10388,-1191304.1227,2653163.99949999
10389,-1190723.1194,2654756.40389999
10390,-1191122.0736,2654872.2414
10391,-1191472.1266,2655837.9971
10392,-1191220.12,2656132.0013
10393,-1190570.4119,2654805.34430001
10394,-1190678.0882,2654795.33929999
10395,-1191042.046,2655014.11050001
10396,-1190921.6705,2655357.5565
10397,-1191154.8148,2655547.3614
10398,-1194048.1246,2690936.0018
10399,-1194356.1211,2688808.0038
10400,-1194384.9854,2688836.8629
10401,-1193852.125,2688360.0056
10402,-1194034.1292,2688612.0041
10403,-1193726.1247,2687548.0009
10404,-1193802.0026,2687813.4601
10405,-1191878.1232,2681500.0012
10406,-1191045.1201,2679491.0008
10407,-1190870.1223,2679553.99879999
10408,-1190786.1275,2679623.997
10409,-1192330.691,2677872.86599999
10410,-1192004.1263,2678377.9941
10411,-1192872.1227,2677062.00819999
10412,-1191886.8775,2678621.2486
10413,-1191969.1778,2675061.25599999
10414,-1187594.1224,2663048.0041
10415,-1187342.1233,2663174.0068
10416,-1190688.1272,2658204.00419999
10417,-1190597.1293,2658533
10418,-1190421.8207,2658666.3072
10419,-1191080.1217,2656286.002
10420,-1190508.8719,2654664.7433
10421,-1190548.2957,2654777.7166
10422,-1190400.2469,2654546.28639999
10423,-1190387.4137,2654517.4117
10424,-1190408.1215,2654172.0017
10425,-1190688.1296,2653723.9974
10426,-1196498.1278,2648656.0005
10427,-1196400.1203,2648711.99770001
10428,-1196638.1187,2648544.0026
10429,-1196764.1212,2648431.9944
10430,-1197595.2516,2647870.50850001
10431,-1194426.1234,2688878.0048
10432,-1193796.1196,2688094.00260001
10433,-1193761.1252,2687933.00830001
10434,-1192095.1279,2675123.00250001
10435,-1192242.1234,2675297.9944
10436,-1192270.1244,2675326.0031
10437,-1192613.2803,2675818.69670001
10438,-1189330.125,2665581.9974
10439,-1189568.827,2665680.90429999
10440,-1189666.1292,2665805.9956
10441,-1190261.4793,2666335.2028
10442,-1190271.8484,2667094.7287
10443,-1187993.8998,2666771.8062
10444,-1190457.1188,2666569.00550001
10445,-1187894.5755,2666684.9002
10446,-1190124.8429,2660496.0289
10447,-1189974.1217,2660723.99929999
10448,-1188665.1249,2662411.00790001
10449,-1189876.1228,2660822.00239999
10450,-1190254.1198,2659931.10869999
10451,-1190212.1231,2660304.0082
10452,-1190177.8748,2660379.35089999
10453,-1190352.1239,2659114.00210001
10454,-1190324.1252,2659240.0011
10455,-1190352.1261,2658820.00470001
10456,-1190338.127,2659296.00240001
10457,-1194748.1274,2652226.0042
10458,-1194622.1191,2652771.99600001
10459,-1194832.1242,2650979.99669999
10460,-1195384.1231,2649504.00900001
10461,-1195210.1242,2649888.0003
10462,-1195728.1232,2649033.9936
10463,-1198460.6952,2647201.376
10464,-1198351.2512,2647324.5008
10465,-1198938.3761,2646807.3711
10466,-1198743.2447,2647170.50149999
10467,-1197847.246,2647604.49349999
10468,-1198148.2479,2647331.4998
10469,-1217015.5824,2769190.45670001
10470,-1213648.1194,2765080.0015
10471,-1213746.1272,2765234.002
10472,-1215006.1282,2766116.0025
10473,-1215776.1247,2766746.00160001
10474,-1216084.1255,2767600.0045
10475,-1212878.1241,2757296.0053
10476,-1213088.123,2757449.9998
10477,-1215006.1214,2757589.9993
10478,-1214117.1238,2760186.9944
10479,-1214446.1238,2762462.00330001
10480,-1214138.1197,2763204.0057
10481,-1215538.1246,2763595.9956
10482,-1212584.1246,2756008.00060001
10483,-1214488.1289,2757254.00140001
10484,-1214292.1231,2762853.9953
10485,-1215496.1251,2763736.0005
10486,-1216014.1251,2767711.999
10487,-1216014.1209,2768356.0034
10488,-1216700.1257,2769098.004
10489,-1215377.1225,2748665.0043
10490,-1215426.1234,2748714.0045
10491,-1215748.1256,2749162.004
10492,-1216168.1207,2749945.998
10493,-1216224.1214,2750170.0024
10494,-1216196.1285,2750506.00099999
10495,-1215258.1182,2750968.007
10496,-1203148.1191,2729337.9991
10497,-1204240.1239,2730051.9967
10498,-1205094.1208,2729730.0038
10499,-1207992.1233,2731228.0037
10500,-1208188.1252,2731451.9987
10501,-1209040.1225,2733272.2493
10502,-1209042.1241,2733300.00020001
10503,-1208048.1245,2734559.998
10504,-1208033.3507,2734576.1152
10505,-1207348.1267,2734699.9941
10506,-1207341.1255,2736582.9952
10507,-1207096.1229,2737556.0054
10508,-1207754.1229,2737850.0026
10509,-1209112.1211,2737752.00640001
10510,-1212528.1202,2741027.9968
10511,-1212549.1205,2741049.00789999
10512,-1212528.1254,2741154.00619999
10513,-1212612.1254,2742386.0007
10514,-1212444.1246,2743141.99950001
10515,-1200810.1198,2726985.9984
10516,-1201804.1201,2727812.00339999
10517,-1202168.1209,2727993.9965
10518,-1200026.122,2723317.9964
10519,-1200068.1228,2723555.99420001
10520,-1200152.1186,2723892.00449999
10521,-1200320.1232,2724619.99970001
10522,-1200334.1182,2724844.0063
10523,-1197590.119,2719412.00569999
10524,-1197856.1247,2719944.00610001
10525,-1197968.1268,2720070.0004
10526,-1198584.1293,2720965.9984
10527,-1198752.1263,2721371.9982
10528,-1199550.1247,2722561.9966
10529,-1196764.1271,2717647.9955
10530,-1197016.1202,2718375.99969999
10531,-1197310.1227,2718964.00400001
10532,-1193306.124,2712594.0078
10533,-1193586.1225,2713867.9968
10534,-1194370.1256,2714693.9999
10535,-1191682.1218,2706476.0067
10536,-1192018.1226,2707190.0007
10537,-1192410.1231,2708506.0055
10538,-1192420.5806,2708526.91759999
10539,-1192466.1283,2708617.99959999
10540,-1192522.1217,2708716.0023
10541,-1192578.1263,2708841.9945
10542,-1193032.2535,2710233.273
10543,-1191530.3742,2703214.00540001
10544,-1191528.1294,2703759.99560001
10545,-1192270.1206,2694590.0075
10546,-1192102.125,2699952.0079
10547,-1192018.1243,2700833.9968
10548,-1191640.1261,2704250.0054
10549,-1191640.1265,2705621.999
10550,-1193390.1257,2711151.9986
10551,-1193418.1269,2711599.99640001
10552,-1193320.1213,2712369.998
10553,-1196050.1223,2716584.00410001
10554,-1196092.1239,2716626.001
10555,-1200418.1247,2725320.0034
10556,-1200474.1218,2725474.0015
10557,-1200656.1192,2726132.0056
10558,-1086402.1262,2848142.0037
10559,-1085919.1223,2848624.99470001
10560,-1085632.1227,2849387.9997
10561,-1085282.1197,2849934.0052
10562,-1085604.1262,2849205.99829999
10563,-1086752.1183,2848099.9987
10564,-1088922.1254,2848113.9971
10565,-1087130.1214,2847932.0023
10566,-1089608.1143,2846154.00179999
10567,-1089174.1227,2846377.996
10568,-1089090.1248,2847092.0012
10569,-1089174.1226,2847582.0005
10570,-1091666.1273,2846014.00349999
10571,-1090455.1331,2845587.0053
10572,-1091960.1229,2846167.99640001
10573,-1096132.1246,2847217.999
10574,-1095803.1218,2847855.00420001
10575,-1095761.123,2846720.9941
10576,-1094935.1193,2848177.003
10577,-1096986.1251,2845370.0007
10578,-1095446.1226,2848716.0073
10579,-1095740.1239,2847918.0012
10580,-1098342.1935,2845371.3403
10581,-1102488.125,2842864.0016
10582,-1098834.1216,2844922.00750001
10583,-1106114.1271,2840945.9995
10584,-1105834.1226,2840750.0026
10585,-1106961.1251,2841190.99850001
10586,-1107724.1235,2840483.99860001
10587,-1107010.4755,2841145.3077
10588,-1108032.1244,2840400.001
10589,-1109796.1196,2839700.0032
10590,-1112064.1271,2839335.9981
10591,-1110930.1243,2839685.9956
10592,-1112540.1274,2838860.9949
10593,-1114346.1234,2838341.99729999
10594,-1114934.1277,2838481.99889999
10595,-1115214.1236,2838537.9949
10596,-1116628.1197,2840091.9957
10597,-1118210.1276,2839910.0066
10598,-1119078.1224,2839742.00199999
10599,-1120296.126,2839923.995
10600,-1126239.1212,2834653.0038
10601,-1125175.1253,2835549.0003
10602,-1127926.1241,2833624.0015
10603,-1131314.1281,2829521.99459999
10604,-1130040.1233,2830152.001
10605,-1131580.1231,2829214.0024
10606,-1132805.123,2827079.0015
10607,-1133050.1253,2826904.0024
10608,-1133414.1262,2826526.82800001
10609,-1133392.2682,2826575.01689999
10610,-1134219.1208,2825272.99939999
10611,-1134318.2675,2824895.65119999
10612,-1134321.5544,2824977.775
10613,-1134314.375,2825067.9939
10614,-1134282.1217,2825154.0002
10615,-1134681.1201,2823901.00189999
10616,-1136480.125,2821849.9976
10617,-1135742.8884,2822165.5578
10618,-1134780.944,2823738.1422
10619,-1134706.1727,2823860.1198
10620,-1134902.215,2823603.25230001
10621,-1135668.1212,2822340.0071
10622,-1135368.2896,2823185.8392
10623,-1135228.6791,2823325.4533
10624,-1135108.4039,2823432.8613
10625,-1134982.1245,2823530.0064
10626,-1137040.1252,2821933.9987
10627,-1137740.1225,2822031.99970001
10628,-1137628.1215,2822116.0026
10629,-1138356.1257,2820967.9948
10630,-1140693.0594,2821701.6064
10631,-1140589.6538,2821651.7736
10632,-1141968.1257,2820813.9938
10633,-1141636.4904,2821225.2452
10634,-1140358.1286,2821261.9954
10635,-1142059.1266,2820736.99540001
10636,-1142914.756,2820129.03119999
10637,-1140351.2393,2821275.7675
10638,-1145846.1242,2819204.00030001
10639,-1142920.1245,2820128.00000001
10640,-1140988.1281,2821625.99809999
10641,-1146231.1203,2819196.9968
10642,-1146886.0323,2818591.4125
10643,-1146715.8527,2818839.9988
10644,-1147606.4024,2818734.9903
10645,-1149178.1259,2819259.99730001
10646,-1151423.2515,2818043.8922
10647,-1149393.2542,2819155.74839999
10648,-1152001.7216,2817992.6444
10649,-1155894.3553,2816282.859
10650,-1156164.1263,2815690.00369999
10651,-1156192.1266,2809824.00809999
10652,-1156080.1236,2810636.0037
10653,-1155478.1199,2807205.9965
10654,-1158040.122,2805861.9997
10655,-1160126.1204,2804728.0031
10656,-1170052.1195,2808970.0033
10657,-1171396.1206,2811111.9953
10658,-1171592.1241,2811028.00479999
10659,-1172740.1216,2805512.0019
10660,-1178900.1188,2803216.0013
10661,-1180020.1234,2802516.0003
10662,-1180972.1292,2802501.9948
10663,-1181630.1204,2799911.99560001
10664,-1187986.1291,2797377.9988
10665,-1189862.1241,2794732.00439999
10666,-1191934.1255,2792799.9966
10667,-1191234.1198,2792491.998
10668,-1193404.1209,2791694.00370001
10669,-1195364.1204,2791638.0032
10670,-1198500.1272,2788208.00250001
10671,-1198874.398,2787750.4322
10672,-1198811.4501,2787766.17290001
10673,-1199354.1185,2787354.00359999
10674,-1200549.2024,2786732.599
10675,-1203764.1199,2783699.9986
10676,-1201370.1219,2785141.9956
10677,-1200530.1246,2785772.0081
10678,-1203820.1283,2783615.9985
10679,-1205696.1248,2783532.00209999
10680,-1207719.1227,2783174.9967
10681,-1206816.1271,2782650.00069999
10682,-1210379.806,2782648.2325
10683,-1210890.1244,2781711.9939
10684,-1212402.121,2778268.0077
10685,-1212038.1244,2779401.9964
10686,-1211212.1204,2781208.0042
10687,-1213074.1275,2776980.0031
10688,-1217484.1185,2773088.0019
10689,-1216742.1246,2773718.00830001
10690,-1199321.7867,2787250.95659999
10691,-1199340.2379,2787325.8347
10692,-1199343.8998,2787325.7768
10693,-1087970.119,2851837.9989
10694,-1087690.124,2852706.00160001
10695,-1085728.6115,2851178.48599999
10696,-1085730.1266,2851180.00559999
10697,-1085268.1269,2850088.0011
10698,-1085786.1194,2851207.99890001
10699,-1086928.7081,2851384.3288
10700,-1085338.1387,2850256.20739999
10701,-1087662.1222,2851543.9946
10702,-1085603.9539,2850885.8669
10703,-1087368.1248,2851403.9992
10704,-1105484.1216,2841925.9989
10705,-1105722.1213,2842220.00009999
10706,-1110846.1317,2839714.0039
10707,-1122956.1174,2837249.9999
10708,-1122774.1311,2837278.0022
10709,-1124846.131,2836928.0027
10710,-1129508.1148,2831622.0006
10711,-1128283.1243,2832203.0057
10712,-1128234.1233,2832769.9934
10713,-1129737.4787,2831350.65059999
10714,-1129592.1234,2831524.0003
10715,-1216546.1233,2773676.00150001
10716,-1216518.1263,2773676.0003
10717,-1216464.0802,2773659.1947
10718,-1087347.1239,2853385.00300001
10719,-1110706.122,2839672.0029
10720,-1124300.1244,2837348.00200001
10721,-1123628.1198,2837264.0034
10722,-1213032.1253,2776504.00680001
10723,-1214803.1242,2775614.9997
10724,-1216262.2473,2773622.4149
10725,-1215720.1225,2774165.99859999
10726,-1086684.635,2853299.251
10727,-1086482.116,2853081.747
10728,-1086587.1235,2853186.7475
10729,-1162258.2901,2818639.359
10730,-1159338.6974,2817397.9391
10731,-1162780.4401,2819282.2293
10732,-1164982.3649,2821700.58869999
10733,-1166296.5501,2822349.7044
10734,-1167719.7565,2821550.8718
10735,-1170483.4078,2821548.72260001
10736,-1171296.4215,2822413.1527
10737,-1171725.7457,2822638.011
10738,-1171704.1055,2822721.42950001
10739,-1172049.1813,2824467.715
10740,-1173754.7588,2823783.65739999
10741,-1175113.5085,2824329.11719999
10742,-1175477.0175,2824606.95040001
10743,-1178107.0892,2824178.4672
10744,-1178641.9467,2824251.85290001
10745,-1179677.9727,2824664.2501
10746,-1180967.5622,2824532.6645
10747,-1181730.8695,2823963.18409999
10748,-1181131.3947,2824498.41080001
10749,-1183398.5404,2823927.4505
10750,-1183500.5596,2824031.36600001
10751,-1195045.2318,2823970.8055
10752,-1192521.0632,2824528.0806
10753,-1195850.9166,2824083.6716
10754,-1196060.6912,2824485.1724
10755,-1196306.5811,2824641.84520001
10756,-1196439.8372,2824805.1438
10757,-1197894.4797,2825068.36120001
10758,-1196571.4282,2825055.2066
10759,-1199722.9767,2824605.9617
10760,-1200105.7956,2824396.5211
10761,-1203362.1114,2824771.07970001
10762,-1206247.9675,2825589.90190001
10763,-1215258.122,2827170.00589999
10764,-1212416.0243,2827184.04880001
10765,-1207398.389,2825768.4501
10766,-1206630.0793,2825784.804
10767,-1228236.1213,2829101.9974
10768,-1219478.5651,2828018.7998
10769,-1228964.1227,2830655.99880001
10770,-1229426.1245,2831412.0042
10771,-1236188.1285,2835723.99800001
10772,-1236222.0772,2835701.8626
10773,-1236213.2269,2835699.1317
10774,-1228265.0056,2829074.04079999
10775,-1189310.7877,2825338.00399999
10776,-1188759.3638,2825024.70320001
10777,-1188467.2396,2825126.43930001
10778,-1188170.6093,2825260.60449998
10779,-1187830.5409,2825247.7987
10780,-1186986.9552,2825238.57640001
10781,-1184201.3401,2824073.3047
10782,-1184730.5356,2823946.05530001
10783,-1185480.225,2824177.76359999
10784,-1217232.1251,2827954.0047
10785,-1190823.0707,2825536.9878
10786,-1190359.8761,2825361.50789999
10787,-1190032.0384,2825382.97149999
10788,-1189665.5253,2825479.82889999
10789,-1191073.997,2825479.494
10790,-1192169.6916,2824550.71289999
10791,-1191754.4388,2824567.6781
10792,-1159489.3994,2816867.2398
10793,-1156254.3392,2815696.4518
10794,-1159489.2823,2816872.4815
10795,-1191382.0629,2825129.54179999
10796,-1134566.1999,2823826.4941
10797,-1133610.4572,2822696.4267
10798,-1133551.0367,2821986.4201
10799,-1132865.9051,2821252.5534
10800,-1132002.2364,2820694.4613
10801,-1131024.7591,2820561.70150001
10802,-1131450.8371,2820590.5078
10803,-1107967.6756,2901575.32810001
10804,-1109276.8115,2894893.831
10805,-1109232.8706,2894861.757
10806,-1109527.8303,2902387.24510001
10807,-1109281.4466,2902944.56439999
10808,-1110371.7668,2904265.6874
10809,-1112986.3577,2906216.8966
10810,-1113550.4248,2907648.37159999
10811,-1114527.2713,2912512.1671
10812,-1130607.058,2913309.002
10813,-1130992.3989,2912850.93979999
10814,-1130502.5822,2918808.5802
10815,-1130539.5267,2919145.6975
10816,-1130385.3552,2919831.76910001
10817,-1127609.9575,2932308.87919999
10818,-1128347.0202,2927160.628
10819,-1128591.3837,2927080.1014
10820,-1127129.341,2923339.24070001
10821,-1127259.8112,2922461.3064
10822,-1128859.1551,2920659.5408
10823,-1127183.3581,2922629.9024
10824,-1128874.2587,2920653.6414
10825,-1129221.5292,2920442.5295
10826,-1127331.1114,2933107.001
10827,-1127018.6446,2936450.9042
10828,-1127124.7961,2936908.3683
10829,-1127273.3309,2937036.5816
10830,-1127120.3655,2940051.69589999
10831,-1127216.8611,2942062.8571
10832,-1127164.7706,2940407.56910001
10833,-1127404.1399,2945521.34
10834,-1127496.9842,2946712.0181
10835,-1127453.912,2945730.38140001
10836,-1127376.1163,2947255.0856
10837,-1126611.8318,2955839.88960001
10838,-1126893.824,2954389.094
10839,-1126875.9939,2953785.7798
10840,-1126970.778,2954185.16979999
10841,-1126977.3725,2954127.7021
10842,-894048.638199999,2103433.8245
10843,-894048.5004,2103434.2518
10844,-893430.932099999,2100749.8481
10845,-893446.6955,2100568.6884
10846,-891544.796900001,2098528.1293
10847,-890081.374000002,2213592.00389999
10848,-889213.372000001,2217554.0011
10849,-708481.108899999,2170680.72530001
10850,-708350.899800001,2173814.1664
10851,-706712.4642,2179146.43399999
10852,-837747.521500001,2042278.4159
10853,-837057.0405,2043291.9707
10854,-807951.7623,2063545.6619
10855,-808859.071399999,2062244.85090001
10856,-811073.9778,2058455.60320001
10857,-812589.430100001,2056051.17869999
10858,-812524.174599999,2055122.3397
10859,-812615.8271,2056041.05689999
10860,-813466.536699998,2053425.5365
10861,-812044.8421,2048643.5672
10862,-812040.8727,2048511.7929
10863,-811295.8045,2044483.84820001
10864,-839490.983600001,2041545.06399999
10865,-841607.966800001,2042603.6092
10866,-766107.9282,1864339.24710001
10867,-766496.7294,1865894.5025
10868,-766013.006899999,1864005.7012
10869,-766087.4403,1864316.65470001
10870,-767970.893300001,1868809.4234
10871,-769069.440600001,1871896.6775
10872,-767602.4926,1867410.31819999
10873,-766780.3527,1866048.1014
10874,-769870.502,1873038.7538
10875,-748212.711100001,1950580.40300001
10876,-747048.391300001,1952181.1111
10877,-749524.0985,1948191.281
10878,-749707.416400001,1947881.4307
10879,-750211.754300001,1945953.60489999
10880,-754354.3419,1942692.5907
10881,-750479.090500001,1944989.825
10882,-758112.761600001,1941831.45849999
10883,-757966.2289,1941910.4497
10884,-759135.5012,1941851.0662
10885,-758690.875600001,1942176.5362
10886,-759193.014599999,1941779.34410001
10887,-759200.875600002,1941277.81589999
10888,-759333.5439,1941187.5705
10889,-759583.0296,1940830.4162
10890,-762394.627699999,1935519.5742
10891,-764053.1798,1933850.5435
10892,-729511.596800001,1995770.3944
